Time,ThreeTrend,AboveMA5,AboveMA10,AboveMA20,10PipChange
14:00,RANGING,FALSE,TRUE,TRUE,ranging
15:00,RANGING,TRUE,TRUE,TRUE,+10pips
16:00,UP,TRUE,TRUE,TRUE,ranging
17:00,RANGING,FALSE,FALSE,TRUE,-10pips
18:00,RANGING,TRUE,TRUE,TRUE,+10pips
19:00,RANGING,FALSE,FALSE,FALSE,-10pips
20:00,RANGING,FALSE,FALSE,FALSE,ranging
21:00,RANGING,FALSE,FALSE,FALSE,ranging
22:00,RANGING,FALSE,FALSE,FALSE,ranging
23:00,RANGING,FALSE,FALSE,FALSE,ranging
0:00,RANGING,TRUE,FALSE,FALSE,ranging
1:00,RANGING,TRUE,FALSE,FALSE,ranging
2:00,UP,TRUE,TRUE,FALSE,ranging
3:00,RANGING,TRUE,TRUE,FALSE,ranging
4:00,DOWN,TRUE,TRUE,FALSE,ranging
5:00,RANGING,TRUE,TRUE,FALSE,ranging
6:00,UP,TRUE,TRUE,TRUE,ranging
7:00,RANGING,FALSE,TRUE,FALSE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,TRUE,TRUE,TRUE,ranging
10:00,RANGING,TRUE,TRUE,TRUE,ranging
11:00,RANGING,TRUE,TRUE,TRUE,+10pips
12:00,UP,TRUE,TRUE,TRUE,+10pips
13:00,UP,TRUE,TRUE,TRUE,ranging
14:00,RANGING,TRUE,TRUE,TRUE,ranging
15:00,UP,TRUE,TRUE,TRUE,+10pips
16:00,UP,TRUE,TRUE,TRUE,+10pips
17:00,UP,TRUE,TRUE,TRUE,+10pips
18:00,RANGING,TRUE,TRUE,TRUE,-10pips
19:00,RANGING,TRUE,TRUE,TRUE,-10pips
20:00,RANGING,TRUE,TRUE,TRUE,ranging
21:00,UP,TRUE,TRUE,TRUE,+10pips
22:00,UP,TRUE,TRUE,TRUE,ranging
23:00,RANGING,TRUE,TRUE,TRUE,ranging
0:00,RANGING,TRUE,TRUE,TRUE,ranging
1:00,RANGING,FALSE,TRUE,TRUE,ranging
2:00,RANGING,FALSE,FALSE,TRUE,ranging
3:00,RANGING,TRUE,TRUE,TRUE,ranging
4:00,RANGING,FALSE,TRUE,TRUE,ranging
5:00,DOWN,FALSE,FALSE,TRUE,ranging
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,UP,TRUE,TRUE,TRUE,ranging
8:00,RANGING,FALSE,FALSE,TRUE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,RANGING,FALSE,FALSE,TRUE,ranging
11:00,RANGING,FALSE,FALSE,FALSE,ranging
12:00,RANGING,TRUE,TRUE,TRUE,+10pips
13:00,RANGING,FALSE,FALSE,FALSE,-10pips
14:00,RANGING,FALSE,FALSE,FALSE,ranging
15:00,RANGING,TRUE,FALSE,FALSE,ranging
16:00,RANGING,TRUE,FALSE,FALSE,ranging
17:00,RANGING,TRUE,TRUE,FALSE,ranging
18:00,UP,TRUE,TRUE,TRUE,ranging
19:00,RANGING,TRUE,TRUE,TRUE,ranging
20:00,RANGING,FALSE,TRUE,FALSE,ranging
21:00,RANGING,FALSE,TRUE,TRUE,ranging
22:00,RANGING,FALSE,FALSE,FALSE,ranging
23:00,RANGING,FALSE,FALSE,FALSE,ranging
0:00,RANGING,FALSE,FALSE,FALSE,ranging
1:00,UP,TRUE,FALSE,FALSE,ranging
2:00,RANGING,TRUE,FALSE,FALSE,ranging
3:00,UP,TRUE,TRUE,TRUE,ranging
4:00,RANGING,FALSE,FALSE,FALSE,ranging
5:00,RANGING,TRUE,TRUE,TRUE,ranging
6:00,UP,TRUE,TRUE,TRUE,ranging
7:00,UP,TRUE,TRUE,TRUE,ranging
8:00,UP,TRUE,TRUE,TRUE,ranging
9:00,UP,TRUE,TRUE,TRUE,ranging
10:00,UP,TRUE,TRUE,TRUE,+10pips
11:00,UP,TRUE,TRUE,TRUE,ranging
12:00,RANGING,TRUE,TRUE,TRUE,ranging
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,RANGING,FALSE,TRUE,TRUE,ranging
15:00,UP,TRUE,TRUE,TRUE,ranging
16:00,UP,TRUE,TRUE,TRUE,+10pips
17:00,UP,TRUE,TRUE,TRUE,ranging
18:00,UP,TRUE,TRUE,TRUE,ranging
19:00,RANGING,TRUE,TRUE,TRUE,ranging
20:00,RANGING,TRUE,TRUE,TRUE,ranging
21:00,RANGING,TRUE,TRUE,TRUE,ranging
22:00,RANGING,FALSE,TRUE,TRUE,ranging
23:00,RANGING,FALSE,TRUE,TRUE,ranging
0:00,RANGING,FALSE,TRUE,TRUE,ranging
1:00,DOWN,FALSE,FALSE,TRUE,ranging
2:00,DOWN,FALSE,FALSE,TRUE,ranging
3:00,RANGING,FALSE,FALSE,TRUE,ranging
4:00,DOWN,FALSE,FALSE,TRUE,ranging
5:00,RANGING,FALSE,FALSE,FALSE,ranging
6:00,RANGING,FALSE,FALSE,FALSE,ranging
7:00,RANGING,TRUE,FALSE,FALSE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,RANGING,TRUE,FALSE,FALSE,ranging
11:00,RANGING,FALSE,FALSE,FALSE,-10pips
12:00,RANGING,FALSE,FALSE,FALSE,ranging
13:00,RANGING,FALSE,FALSE,FALSE,ranging
14:00,UP,TRUE,FALSE,FALSE,ranging
15:00,RANGING,FALSE,FALSE,FALSE,ranging
16:00,RANGING,FALSE,FALSE,FALSE,-10pips
17:00,RANGING,FALSE,FALSE,FALSE,ranging
18:00,RANGING,FALSE,FALSE,FALSE,ranging
19:00,RANGING,FALSE,FALSE,FALSE,ranging
20:00,RANGING,FALSE,FALSE,FALSE,-10pips
21:00,RANGING,FALSE,FALSE,FALSE,ranging
22:00,RANGING,FALSE,FALSE,FALSE,ranging
23:00,RANGING,FALSE,FALSE,FALSE,ranging
0:00,RANGING,FALSE,FALSE,FALSE,ranging
1:00,RANGING,TRUE,FALSE,FALSE,ranging
2:00,RANGING,TRUE,FALSE,FALSE,ranging
3:00,RANGING,FALSE,FALSE,FALSE,ranging
4:00,RANGING,TRUE,FALSE,FALSE,ranging
5:00,RANGING,TRUE,FALSE,FALSE,ranging
6:00,RANGING,FALSE,FALSE,FALSE,ranging
7:00,RANGING,FALSE,FALSE,FALSE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,-10pips
10:00,RANGING,FALSE,FALSE,FALSE,ranging
11:00,RANGING,FALSE,FALSE,FALSE,ranging
12:00,RANGING,FALSE,FALSE,FALSE,ranging
13:00,RANGING,FALSE,FALSE,FALSE,ranging
14:00,RANGING,FALSE,FALSE,FALSE,ranging
15:00,RANGING,TRUE,TRUE,TRUE,+10pips
16:00,RANGING,TRUE,TRUE,TRUE,ranging
17:00,RANGING,TRUE,TRUE,FALSE,ranging
18:00,RANGING,FALSE,FALSE,FALSE,ranging
19:00,RANGING,TRUE,TRUE,FALSE,ranging
20:00,RANGING,FALSE,FALSE,FALSE,ranging
21:00,RANGING,FALSE,FALSE,FALSE,ranging
22:00,RANGING,FALSE,FALSE,FALSE,ranging
23:00,RANGING,FALSE,FALSE,FALSE,ranging
0:00,DOWN,FALSE,FALSE,FALSE,ranging
1:00,RANGING,FALSE,FALSE,FALSE,ranging
2:00,UP,TRUE,TRUE,TRUE,ranging
3:00,RANGING,TRUE,FALSE,FALSE,ranging
4:00,RANGING,TRUE,TRUE,FALSE,ranging
5:00,RANGING,TRUE,TRUE,TRUE,ranging
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,RANGING,TRUE,TRUE,TRUE,ranging
8:00,RANGING,TRUE,TRUE,TRUE,ranging
9:00,RANGING,TRUE,TRUE,TRUE,ranging
10:00,RANGING,TRUE,TRUE,TRUE,ranging
11:00,RANGING,TRUE,TRUE,TRUE,+10pips
12:00,RANGING,TRUE,TRUE,TRUE,ranging
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,UP,TRUE,TRUE,TRUE,ranging
15:00,RANGING,FALSE,FALSE,FALSE,-10pips
16:00,RANGING,FALSE,FALSE,FALSE,-10pips
17:00,RANGING,FALSE,FALSE,FALSE,+10pips
18:00,UP,FALSE,FALSE,FALSE,ranging
19:00,UP,TRUE,FALSE,FALSE,ranging
20:00,UP,TRUE,FALSE,FALSE,ranging
21:00,RANGING,TRUE,FALSE,FALSE,ranging
22:00,RANGING,TRUE,FALSE,FALSE,ranging
23:00,DOWN,FALSE,FALSE,FALSE,ranging
0:00,DOWN,FALSE,FALSE,FALSE,ranging
1:00,RANGING,TRUE,TRUE,FALSE,ranging
2:00,RANGING,FALSE,TRUE,FALSE,ranging
3:00,RANGING,FALSE,FALSE,FALSE,ranging
4:00,RANGING,TRUE,TRUE,FALSE,ranging
5:00,UP,TRUE,TRUE,FALSE,ranging
6:00,UP,TRUE,TRUE,TRUE,ranging
7:00,UP,TRUE,TRUE,TRUE,ranging
8:00,RANGING,FALSE,TRUE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,-10pips
10:00,RANGING,FALSE,FALSE,FALSE,ranging
11:00,RANGING,FALSE,FALSE,FALSE,ranging
12:00,RANGING,TRUE,FALSE,TRUE,ranging
13:00,RANGING,FALSE,FALSE,FALSE,-10pips
14:00,RANGING,FALSE,FALSE,FALSE,ranging
15:00,UP,TRUE,FALSE,FALSE,ranging
16:00,RANGING,FALSE,FALSE,FALSE,-10pips
17:00,RANGING,FALSE,FALSE,FALSE,ranging
18:00,RANGING,FALSE,FALSE,FALSE,ranging
19:00,RANGING,FALSE,FALSE,FALSE,ranging
20:00,RANGING,TRUE,FALSE,FALSE,ranging
21:00,RANGING,TRUE,TRUE,FALSE,ranging
22:00,RANGING,TRUE,TRUE,FALSE,ranging
23:00,UP,TRUE,TRUE,TRUE,ranging
0:00,RANGING,TRUE,TRUE,FALSE,ranging
1:00,DOWN,TRUE,TRUE,FALSE,ranging
2:00,RANGING,TRUE,TRUE,FALSE,ranging
3:00,RANGING,TRUE,TRUE,TRUE,ranging
4:00,RANGING,FALSE,FALSE,FALSE,ranging
5:00,RANGING,FALSE,FALSE,FALSE,ranging
6:00,UP,TRUE,TRUE,TRUE,ranging
7:00,RANGING,TRUE,FALSE,TRUE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,RANGING,FALSE,FALSE,FALSE,ranging
11:00,UP,TRUE,TRUE,TRUE,+10pips
12:00,RANGING,TRUE,TRUE,TRUE,ranging
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,RANGING,FALSE,FALSE,FALSE,ranging
15:00,RANGING,FALSE,FALSE,FALSE,ranging
16:00,UP,TRUE,TRUE,TRUE,+10pips
17:00,UP,TRUE,TRUE,TRUE,ranging
18:00,RANGING,TRUE,TRUE,TRUE,ranging
19:00,RANGING,TRUE,TRUE,TRUE,ranging
20:00,RANGING,TRUE,TRUE,TRUE,ranging
21:00,RANGING,TRUE,TRUE,TRUE,ranging
22:00,RANGING,TRUE,TRUE,TRUE,ranging
23:00,UP,TRUE,TRUE,TRUE,ranging
0:00,RANGING,TRUE,TRUE,TRUE,ranging
1:00,DOWN,TRUE,TRUE,TRUE,ranging
2:00,RANGING,TRUE,TRUE,TRUE,ranging
3:00,UP,TRUE,TRUE,TRUE,+10pips
4:00,UP,TRUE,TRUE,TRUE,ranging
5:00,UP,TRUE,TRUE,TRUE,ranging
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,RANGING,TRUE,TRUE,TRUE,ranging
8:00,DOWN,TRUE,TRUE,TRUE,ranging
9:00,RANGING,FALSE,TRUE,TRUE,ranging
10:00,RANGING,FALSE,TRUE,TRUE,ranging
11:00,UP,TRUE,TRUE,TRUE,ranging
12:00,UP,TRUE,TRUE,TRUE,+10pips
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,RANGING,TRUE,TRUE,TRUE,+10pips
15:00,UP,TRUE,TRUE,TRUE,ranging
16:00,RANGING,TRUE,TRUE,TRUE,-10pips
17:00,RANGING,FALSE,TRUE,TRUE,-10pips
18:00,RANGING,FALSE,TRUE,TRUE,ranging
19:00,RANGING,FALSE,TRUE,TRUE,ranging
20:00,RANGING,TRUE,TRUE,TRUE,+10pips
21:00,RANGING,TRUE,TRUE,TRUE,ranging
22:00,RANGING,TRUE,FALSE,TRUE,ranging
23:00,RANGING,TRUE,FALSE,TRUE,ranging
0:00,RANGING,TRUE,TRUE,TRUE,ranging
1:00,UP,TRUE,TRUE,TRUE,ranging
2:00,RANGING,TRUE,TRUE,TRUE,ranging
3:00,DOWN,TRUE,TRUE,TRUE,ranging
4:00,RANGING,FALSE,FALSE,TRUE,ranging
5:00,RANGING,FALSE,FALSE,TRUE,ranging
6:00,RANGING,FALSE,FALSE,FALSE,ranging
7:00,RANGING,FALSE,FALSE,FALSE,ranging
8:00,DOWN,FALSE,FALSE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,RANGING,FALSE,FALSE,FALSE,-10pips
11:00,RANGING,FALSE,FALSE,FALSE,ranging
12:00,RANGING,FALSE,FALSE,FALSE,ranging
13:00,RANGING,FALSE,FALSE,FALSE,ranging
14:00,RANGING,FALSE,FALSE,FALSE,ranging
15:00,RANGING,TRUE,FALSE,FALSE,+10pips
16:00,UP,TRUE,TRUE,FALSE,ranging
17:00,UP,TRUE,TRUE,TRUE,+10pips
18:00,RANGING,TRUE,TRUE,TRUE,ranging
19:00,RANGING,FALSE,TRUE,FALSE,-10pips
20:00,RANGING,FALSE,FALSE,FALSE,-10pips
21:00,RANGING,FALSE,FALSE,FALSE,ranging
22:00,RANGING,FALSE,FALSE,FALSE,ranging
23:00,RANGING,FALSE,FALSE,FALSE,ranging
0:00,RANGING,FALSE,FALSE,FALSE,ranging
1:00,RANGING,FALSE,FALSE,FALSE,ranging
2:00,DOWN,FALSE,FALSE,FALSE,ranging
3:00,DOWN,FALSE,FALSE,FALSE,ranging
4:00,RANGING,TRUE,FALSE,FALSE,ranging
5:00,RANGING,TRUE,FALSE,FALSE,ranging
6:00,RANGING,TRUE,TRUE,FALSE,ranging
7:00,RANGING,TRUE,TRUE,FALSE,ranging
8:00,RANGING,TRUE,TRUE,FALSE,ranging
9:00,RANGING,TRUE,TRUE,FALSE,ranging
10:00,RANGING,TRUE,TRUE,FALSE,ranging
11:00,UP,TRUE,TRUE,TRUE,ranging
12:00,RANGING,TRUE,TRUE,TRUE,ranging
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,RANGING,TRUE,TRUE,TRUE,ranging
15:00,RANGING,TRUE,TRUE,TRUE,+10pips
16:00,RANGING,TRUE,TRUE,TRUE,-10pips
17:00,RANGING,TRUE,TRUE,TRUE,-10pips
18:00,RANGING,FALSE,TRUE,TRUE,ranging
19:00,RANGING,FALSE,TRUE,TRUE,ranging
20:00,RANGING,FALSE,FALSE,TRUE,ranging
21:00,RANGING,FALSE,FALSE,TRUE,ranging
22:00,DOWN,FALSE,FALSE,TRUE,ranging
23:00,RANGING,FALSE,FALSE,TRUE,ranging
0:00,UP,TRUE,FALSE,TRUE,ranging
1:00,RANGING,FALSE,FALSE,TRUE,ranging
2:00,RANGING,TRUE,FALSE,TRUE,ranging
3:00,RANGING,FALSE,FALSE,FALSE,ranging
4:00,RANGING,FALSE,FALSE,FALSE,ranging
5:00,RANGING,FALSE,FALSE,FALSE,ranging
6:00,RANGING,FALSE,FALSE,FALSE,ranging
7:00,RANGING,TRUE,FALSE,FALSE,ranging
8:00,RANGING,TRUE,TRUE,FALSE,ranging
9:00,UP,TRUE,TRUE,TRUE,ranging
10:00,UP,TRUE,TRUE,TRUE,ranging
11:00,RANGING,TRUE,TRUE,TRUE,ranging
12:00,RANGING,TRUE,TRUE,TRUE,ranging
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,UP,TRUE,TRUE,TRUE,+10pips
15:00,RANGING,TRUE,TRUE,TRUE,ranging
16:00,RANGING,TRUE,TRUE,TRUE,+10pips
17:00,UP,TRUE,TRUE,TRUE,ranging
18:00,UP,TRUE,TRUE,TRUE,ranging
19:00,RANGING,FALSE,TRUE,TRUE,-10pips
20:00,RANGING,FALSE,TRUE,TRUE,ranging
21:00,RANGING,FALSE,TRUE,TRUE,ranging
22:00,RANGING,FALSE,TRUE,TRUE,ranging
23:00,RANGING,FALSE,FALSE,TRUE,ranging
0:00,RANGING,TRUE,FALSE,TRUE,ranging
1:00,RANGING,TRUE,FALSE,TRUE,ranging
2:00,RANGING,FALSE,FALSE,TRUE,ranging
3:00,DOWN,FALSE,FALSE,TRUE,ranging
4:00,DOWN,FALSE,FALSE,TRUE,ranging
5:00,RANGING,TRUE,TRUE,TRUE,ranging
6:00,UP,TRUE,TRUE,TRUE,ranging
7:00,UP,TRUE,TRUE,TRUE,ranging
8:00,UP,TRUE,TRUE,TRUE,+10pips
9:00,UP,TRUE,TRUE,TRUE,+10pips
10:00,UP,TRUE,TRUE,TRUE,+10pips
11:00,RANGING,TRUE,TRUE,TRUE,-10pips
12:00,RANGING,TRUE,TRUE,TRUE,+10pips
13:00,UP,TRUE,TRUE,TRUE,ranging
14:00,UP,TRUE,TRUE,TRUE,+10pips
15:00,RANGING,TRUE,TRUE,TRUE,-10pips
16:00,RANGING,FALSE,TRUE,TRUE,ranging
17:00,RANGING,FALSE,TRUE,TRUE,ranging
18:00,RANGING,TRUE,TRUE,TRUE,+10pips
19:00,RANGING,FALSE,FALSE,TRUE,ranging
20:00,RANGING,TRUE,TRUE,TRUE,+10pips
21:00,RANGING,TRUE,TRUE,TRUE,ranging
22:00,RANGING,TRUE,TRUE,TRUE,ranging
23:00,RANGING,TRUE,TRUE,TRUE,ranging
0:00,DOWN,FALSE,FALSE,TRUE,ranging
1:00,RANGING,FALSE,TRUE,TRUE,ranging
2:00,RANGING,FALSE,TRUE,TRUE,ranging
3:00,RANGING,TRUE,TRUE,TRUE,ranging
4:00,UP,TRUE,TRUE,TRUE,ranging
5:00,RANGING,FALSE,FALSE,FALSE,-10pips
6:00,RANGING,FALSE,FALSE,FALSE,ranging
7:00,RANGING,FALSE,FALSE,FALSE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,RANGING,TRUE,FALSE,FALSE,ranging
11:00,RANGING,FALSE,FALSE,FALSE,-10pips
12:00,RANGING,TRUE,FALSE,FALSE,+10pips
13:00,UP,TRUE,FALSE,FALSE,ranging
14:00,RANGING,TRUE,TRUE,FALSE,ranging
15:00,RANGING,TRUE,TRUE,FALSE,ranging
16:00,RANGING,FALSE,FALSE,FALSE,ranging
17:00,RANGING,TRUE,TRUE,TRUE,+10pips
18:00,RANGING,FALSE,FALSE,FALSE,-10pips
19:00,RANGING,TRUE,TRUE,TRUE,+10pips
20:00,RANGING,FALSE,FALSE,FALSE,ranging
21:00,RANGING,TRUE,TRUE,TRUE,+10pips
22:00,RANGING,TRUE,TRUE,TRUE,ranging
23:00,RANGING,TRUE,TRUE,TRUE,ranging
0:00,UP,TRUE,TRUE,TRUE,ranging
1:00,UP,TRUE,TRUE,TRUE,ranging
2:00,UP,TRUE,TRUE,TRUE,ranging
3:00,RANGING,TRUE,TRUE,TRUE,ranging
4:00,RANGING,TRUE,TRUE,TRUE,+10pips
5:00,RANGING,TRUE,TRUE,TRUE,-10pips
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,RANGING,FALSE,TRUE,TRUE,ranging
8:00,RANGING,TRUE,TRUE,TRUE,ranging
9:00,UP,TRUE,TRUE,TRUE,ranging
10:00,RANGING,TRUE,TRUE,TRUE,ranging
11:00,RANGING,TRUE,TRUE,TRUE,ranging
12:00,RANGING,FALSE,TRUE,TRUE,-10pips
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,RANGING,TRUE,TRUE,TRUE,ranging
15:00,RANGING,FALSE,FALSE,TRUE,ranging
16:00,RANGING,FALSE,TRUE,TRUE,ranging
17:00,UP,TRUE,TRUE,TRUE,+10pips
18:00,UP,TRUE,TRUE,TRUE,ranging
19:00,RANGING,TRUE,TRUE,TRUE,ranging
20:00,RANGING,TRUE,TRUE,TRUE,+10pips
21:00,UP,TRUE,TRUE,TRUE,+10pips
22:00,UP,TRUE,TRUE,TRUE,ranging
23:00,RANGING,TRUE,TRUE,TRUE,-10pips
0:00,RANGING,TRUE,TRUE,TRUE,ranging
1:00,RANGING,FALSE,TRUE,TRUE,ranging
2:00,RANGING,FALSE,TRUE,TRUE,ranging
3:00,RANGING,FALSE,FALSE,TRUE,ranging
4:00,RANGING,FALSE,FALSE,TRUE,ranging
5:00,RANGING,FALSE,FALSE,FALSE,ranging
6:00,RANGING,FALSE,FALSE,FALSE,ranging
7:00,UP,FALSE,FALSE,TRUE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,TRUE,TRUE,TRUE,+10pips
10:00,RANGING,FALSE,FALSE,FALSE,-10pips
11:00,RANGING,FALSE,FALSE,FALSE,ranging
12:00,RANGING,FALSE,FALSE,FALSE,ranging
13:00,RANGING,FALSE,FALSE,FALSE,ranging
14:00,RANGING,FALSE,FALSE,FALSE,ranging
15:00,RANGING,TRUE,FALSE,FALSE,ranging
16:00,RANGING,FALSE,FALSE,FALSE,ranging
17:00,RANGING,TRUE,FALSE,FALSE,ranging
18:00,UP,TRUE,TRUE,FALSE,ranging
19:00,RANGING,FALSE,FALSE,FALSE,ranging
20:00,RANGING,FALSE,FALSE,FALSE,ranging
21:00,RANGING,TRUE,TRUE,FALSE,ranging
22:00,UP,TRUE,TRUE,TRUE,ranging
23:00,RANGING,FALSE,TRUE,FALSE,ranging
0:00,RANGING,FALSE,FALSE,FALSE,ranging
1:00,RANGING,FALSE,FALSE,FALSE,ranging
2:00,RANGING,FALSE,FALSE,FALSE,-10pips
3:00,RANGING,FALSE,FALSE,FALSE,ranging
4:00,RANGING,FALSE,FALSE,FALSE,ranging
5:00,DOWN,FALSE,FALSE,FALSE,ranging
6:00,RANGING,FALSE,FALSE,FALSE,-10pips
7:00,RANGING,FALSE,FALSE,FALSE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,TRUE,FALSE,FALSE,ranging
10:00,UP,TRUE,FALSE,FALSE,ranging
11:00,UP,TRUE,TRUE,FALSE,+10pips
12:00,RANGING,TRUE,TRUE,FALSE,ranging
13:00,DOWN,TRUE,TRUE,FALSE,ranging
14:00,RANGING,TRUE,TRUE,TRUE,ranging
15:00,RANGING,TRUE,TRUE,TRUE,ranging
16:00,RANGING,TRUE,TRUE,TRUE,ranging
17:00,UP,TRUE,TRUE,TRUE,+10pips
18:00,RANGING,TRUE,TRUE,TRUE,-10pips
19:00,RANGING,TRUE,TRUE,TRUE,ranging
20:00,RANGING,TRUE,TRUE,TRUE,ranging
21:00,RANGING,TRUE,TRUE,TRUE,ranging
22:00,RANGING,TRUE,TRUE,TRUE,ranging
23:00,RANGING,TRUE,TRUE,TRUE,ranging
0:00,RANGING,TRUE,TRUE,TRUE,ranging
1:00,RANGING,FALSE,TRUE,TRUE,ranging
2:00,DOWN,FALSE,FALSE,TRUE,ranging
3:00,RANGING,TRUE,TRUE,TRUE,ranging
4:00,UP,TRUE,TRUE,TRUE,ranging
5:00,UP,TRUE,TRUE,TRUE,ranging
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,RANGING,TRUE,TRUE,TRUE,ranging
8:00,RANGING,TRUE,TRUE,TRUE,ranging
9:00,RANGING,FALSE,TRUE,TRUE,ranging
10:00,RANGING,TRUE,TRUE,TRUE,+10pips
11:00,RANGING,FALSE,TRUE,TRUE,-10pips
12:00,RANGING,FALSE,FALSE,TRUE,ranging
13:00,RANGING,FALSE,FALSE,TRUE,ranging
14:00,UP,TRUE,TRUE,TRUE,+10pips
15:00,RANGING,TRUE,TRUE,TRUE,ranging
16:00,RANGING,FALSE,FALSE,FALSE,-10pips
17:00,RANGING,FALSE,FALSE,FALSE,ranging
18:00,RANGING,FALSE,FALSE,FALSE,-10pips
19:00,RANGING,FALSE,FALSE,FALSE,+10pips
20:00,RANGING,FALSE,FALSE,FALSE,ranging
21:00,RANGING,FALSE,FALSE,FALSE,ranging
22:00,RANGING,FALSE,FALSE,FALSE,ranging
23:00,DOWN,FALSE,FALSE,FALSE,ranging
0:00,RANGING,FALSE,FALSE,FALSE,ranging
1:00,RANGING,FALSE,FALSE,FALSE,ranging
2:00,RANGING,FALSE,FALSE,FALSE,ranging
3:00,DOWN,FALSE,FALSE,FALSE,ranging
4:00,DOWN,FALSE,FALSE,FALSE,ranging
5:00,DOWN,FALSE,FALSE,FALSE,ranging
6:00,RANGING,TRUE,FALSE,FALSE,ranging
7:00,RANGING,FALSE,FALSE,FALSE,ranging
8:00,RANGING,FALSE,FALSE,FALSE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,UP,TRUE,FALSE,FALSE,ranging
11:00,RANGING,FALSE,FALSE,FALSE,ranging
12:00,RANGING,FALSE,FALSE,FALSE,-10pips
13:00,RANGING,FALSE,FALSE,FALSE,ranging
14:00,RANGING,FALSE,FALSE,FALSE,-10pips
15:00,RANGING,FALSE,FALSE,FALSE,ranging
16:00,RANGING,FALSE,FALSE,FALSE,ranging
17:00,RANGING,FALSE,FALSE,FALSE,-10pips
18:00,RANGING,FALSE,FALSE,FALSE,ranging
19:00,UP,TRUE,FALSE,FALSE,+10pips
20:00,RANGING,TRUE,FALSE,FALSE,ranging
21:00,RANGING,TRUE,FALSE,FALSE,ranging
22:00,RANGING,TRUE,FALSE,FALSE,ranging
23:00,RANGING,TRUE,TRUE,FALSE,ranging
0:00,RANGING,FALSE,TRUE,FALSE,ranging
1:00,RANGING,TRUE,TRUE,FALSE,ranging
2:00,RANGING,FALSE,FALSE,FALSE,ranging
3:00,RANGING,TRUE,TRUE,TRUE,+10pips
4:00,RANGING,TRUE,TRUE,FALSE,ranging
5:00,RANGING,TRUE,TRUE,TRUE,ranging
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,DOWN,TRUE,TRUE,TRUE,ranging
8:00,RANGING,TRUE,TRUE,TRUE,ranging
9:00,RANGING,FALSE,FALSE,FALSE,ranging
10:00,RANGING,TRUE,TRUE,TRUE,+10pips
11:00,UP,TRUE,TRUE,TRUE,ranging
12:00,UP,TRUE,TRUE,TRUE,ranging
13:00,RANGING,TRUE,TRUE,TRUE,ranging
14:00,RANGING,TRUE,TRUE,TRUE,ranging
15:00,RANGING,TRUE,TRUE,TRUE,ranging
16:00,UP,TRUE,TRUE,TRUE,ranging
17:00,RANGING,FALSE,FALSE,TRUE,-10pips
18:00,RANGING,FALSE,FALSE,FALSE,ranging
19:00,RANGING,FALSE,FALSE,TRUE,ranging
20:00,UP,FALSE,FALSE,TRUE,ranging
21:00,RANGING,FALSE,FALSE,TRUE,ranging
22:00,RANGING,TRUE,FALSE,TRUE,ranging
23:00,RANGING,TRUE,TRUE,TRUE,ranging
0:00,RANGING,TRUE,TRUE,TRUE,ranging
1:00,RANGING,TRUE,TRUE,TRUE,ranging
2:00,RANGING,TRUE,TRUE,TRUE,ranging
3:00,UP,TRUE,TRUE,TRUE,ranging
4:00,RANGING,TRUE,TRUE,TRUE,ranging
5:00,RANGING,TRUE,TRUE,TRUE,ranging
6:00,RANGING,TRUE,TRUE,TRUE,ranging
7:00,DOWN,FALSE,TRUE,TRUE,ranging
8:00,RANGING,TRUE,TRUE,TRUE,ranging
9:00,UP,TRUE,TRUE,TRUE,ranging
10:00,RANGING,FALSE,FALSE,TRUE,-10pips
